Temperature (K)	Pressure (MPa)	"Density (l, mol/m3)"	"Volume (l, m3/mol)"	"Internal Energy (l, kJ/mol)"	"Enthalpy (l, kJ/mol)"	"Entropy (l, J/mol*K)"	"Cv (l, J/mol*K)"	"Cp (l, J/mol*K)"	Density (mol/m3)	Volume (m3/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
627	0.1								19.21502752	0.0520426	52.15067506	57.35493511	151.3130227	28.39441829	36.78902004	611.2685554	9.228631102	22.53120008	0.049404319	vapor
628	0.1								19.18423151	0.052126143	52.17911505	57.39172937	151.371659	28.4054047	36.79951144	611.731061	9.183964004	22.57283603	0.049518246	vapor
629	0.1								19.15353495	0.052209684	52.20756578	57.42853414	151.4302187	28.41640373	36.81001975	612.1931165	9.139614402	22.61447108	0.049632272	vapor
630	0.1								19.12293736	0.052293222	52.23602727	57.46534942	151.4887021	28.42741528	36.82054481	612.6547235	9.095579195	22.65610515	0.049746396	vapor
631	0.1								19.09243826	0.052376757	52.26449953	57.50217523	151.5471094	28.43843925	36.83108648	613.115883	9.05185532	22.69773818	0.049860618	vapor
632	0.1								19.06203715	0.05246029	52.29298258	57.5390116	151.6054409	28.44947555	36.84164463	613.5765963	9.008439756	22.73937007	0.049974937	vapor
633	0.1								19.03173357	0.052543821	52.32147644	57.57585853	151.663697	28.46052409	36.85221909	614.0368648	8.965329515	22.78100076	0.050089354	vapor
634	0.1								19.00152703	0.052627349	52.34998111	57.61271604	151.7218777	28.47158477	36.86280975	614.4966895	8.922521651	22.82263018	0.050203867	vapor
635	0.1								18.97141706	0.052710875	52.37849662	57.64958415	151.7799835	28.48265749	36.87341646	614.9560719	8.880013251	22.86425824	0.050318478	vapor
636	0.1								18.9414032	0.052794399	52.40702297	57.68646288	151.8380146	28.49374218	36.88403909	615.415013	8.83780144	22.90588487	0.050433184	vapor
637	0.1								18.91148498	0.052877921	52.43556018	57.72335224	151.8959712	28.50483873	36.8946775	615.8735141	8.795883378	22.94751	0.050547987	vapor
638	0.1								18.88166192	0.05296144	52.46410827	57.76025224	151.9538535	28.51594707	36.90533157	616.3315764	8.754256259	22.98913355	0.050662886	vapor
639	0.1								18.85193358	0.053044957	52.49266724	57.7971629	152.0116619	28.52706711	36.91600117	616.7892011	8.712917312	23.03075545	0.05077788	vapor
640	0.1								18.8222995	0.053128471	52.52123711	57.83408425	152.0693966	28.53819876	36.92668616	617.2463894	8.671863801	23.07237563	0.05089297	vapor
641	0.1								18.79275922	0.053211984	52.5498179	57.87101628	152.1270579	28.54934194	36.93738643	617.7031425	8.631093022	23.11399401	0.051008155	vapor
642	0.1								18.76331229	0.053295494	52.57840961	57.90795903	152.184646	28.56049657	36.94810186	618.1594616	8.590602306	23.15561053	0.051123434	vapor
643	0.1								18.73395827	0.053379002	52.60701227	57.94491249	152.2421611	28.57166256	36.95883232	618.6153478	8.550389013	23.19722511	0.051238809	vapor
644	0.1								18.7046967	0.053462508	52.63562588	57.98187669	152.2996036	28.58283985	36.96957769	619.0708024	8.510450538	23.23883768	0.051354277	vapor
645	0.1								18.67552714	0.053546012	52.66425045	58.01885165	152.3569736	28.59402834	36.98033785	619.5258265	8.470784305	23.28044816	0.05146984	vapor
646	0.1								18.64644916	0.053629514	52.69288601	58.05583738	152.4142714	28.60522796	36.9911127	619.9804212	8.431387772	23.3220565	0.051585496	vapor
647	0.1								18.61746233	0.053713013	52.72153256	58.09283388	152.4714972	28.61643864	37.00190211	620.4345877	8.392258426	23.36366262	0.051701246	vapor
648	0.1								18.58856619	0.053796511	52.75019011	58.12984118	152.5286513	28.6276603	37.01270597	620.8883271	8.353393782	23.40526645	0.051817089	vapor
649	0.1								18.55976033	0.053880006	52.77885869	58.1668593	152.585734	28.63889287	37.02352418	621.3416407	8.314791389	23.44686792	0.051933025	vapor
650	0.1								18.53104432	0.053963499	52.80753829	58.20388824	152.6427455	28.65013627	37.03435661	621.7945294	8.276448821	23.48846696	0.052049054	vapor
651	0.1								18.50241773	0.054046991	52.83622894	58.24092802	152.699686	28.66139044	37.04520317	622.2469946	8.238363684	23.53006351	0.052165175	vapor
652	0.1								18.47388013	0.05413048	52.86493064	58.27797865	152.7565557	28.6726553	37.05606375	622.6990372	8.20053361	23.5716575	0.052281389	vapor
653	0.1								18.44543112	0.054213967	52.89364342	58.31504015	152.813355	28.68393077	37.06693825	623.1506583	8.162956261	23.61324886	0.052397695	vapor
654	0.1								18.41707026	0.054297453	52.92236727	58.35211253	152.8700839	28.69521681	37.07782655	623.6018592	8.125629326	23.65483752	0.052514092	vapor
655	0.1								18.38879715	0.054380936	52.95110221	58.38919581	152.9267429	28.70651333	37.08872856	624.0526409	8.088550519	23.69642341	0.052630581	vapor
656	0.1								18.36061138	0.054464417	52.97984826	58.42628999	152.983332	28.71782026	37.09964417	624.5030045	8.051717585	23.73800648	0.052747162	vapor
657	0.1								18.33251253	0.054547897	53.00860543	58.4633951	153.0398516	28.72913755	37.11057329	624.9529512	8.015128291	23.77958666	0.052863833	vapor
658	0.1								18.3045002	0.054631374	53.03737372	58.50051114	153.0963019	28.74046513	37.12151583	625.4024819	7.978780432	23.82116387	0.052980595	vapor
659	0.1								18.27657398	0.05471485	53.06615316	58.53763814	153.1526831	28.75180294	37.13247167	625.8515978	7.94267183	23.86273806	0.053097448	vapor
660	0.1								18.24873348	0.054798323	53.09494374	58.57477609	153.2089954	28.7631509	37.14344074	626.3002999	7.906800331	23.90430916	0.053214391	vapor
661	0.1								18.22097829	0.054881795	53.12374549	58.61192502	153.265239	28.77450896	37.15442292	626.7485894	7.871163804	23.9458771	0.053331424	vapor
662	0.1								18.19330801	0.054965265	53.15255842	58.64908494	153.3214143	28.78587706	37.16541814	627.1964673	7.835760146	23.98744183	0.053448547	vapor
663	0.1								18.16572226	0.055048733	53.18138253	58.68625586	153.3775213	28.79725514	37.1764263	627.6439346	7.800587276	24.02900328	0.053565759	vapor
664	0.1								18.13822064	0.0551322	53.21021784	58.7234378	153.4335604	28.80864313	37.1874473	628.0909925	7.765643137	24.07056139	0.053683061	vapor
665	0.1								18.11080277	0.055215664	53.23906436	58.76063076	153.4895318	28.82004098	37.19848107	628.5376419	7.730925698	24.11211609	0.053800453	vapor
666	0.1								18.08346825	0.055299127	53.2679221	58.79783476	153.5454356	28.83144863	37.2095275	628.983884	7.696432947	24.15366733	0.053917933	vapor
667	0.1								18.0562167	0.055382587	53.29679108	58.83504982	153.6012722	28.84286602	37.22058652	629.4297198	7.662162899	24.19521503	0.054035501	vapor
668	0.1								18.02904774	0.055466046	53.32567129	58.87227594	153.6570417	28.85429309	37.23165804	629.8751502	7.628113588	24.23675915	0.054153159	vapor
669	0.1								18.001961	0.055549504	53.35456276	58.90951314	153.7127443	28.86572979	37.24274197	630.3201764	7.594283074	24.27829961	0.054270904	vapor
670	0.1								17.97495608	0.055632959	53.3834655	58.94676143	153.7683803	28.87717607	37.25383824	630.7647994	7.560669435	24.31983636	0.054388738	vapor
671	0.1								17.94803263	0.055716413	53.41237951	58.98402082	153.8239499	28.88863186	37.26494674	631.2090201	7.527270774	24.36136934	0.054506659	vapor
672	0.1								17.92119026	0.055799865	53.44130481	59.02129133	153.8794532	28.90009712	37.27606742	631.6528397	7.494085213	24.40289848	0.054624668	vapor
673	0.1								17.89442861	0.055883316	53.47024141	59.05857296	153.9348906	28.91157178	37.28720018	632.0962591	7.461110897	24.44442374	0.054742764	vapor
674	0.1								17.86774731	0.055966764	53.49918931	59.09586573	153.9902622	28.92305581	37.29834494	632.5392793	7.42834599	24.48594504	0.054860947	vapor
675	0.1								17.84114599	0.056050211	53.52814854	59.13316965	154.0455683	28.93454914	37.30950164	632.9819013	7.395788677	24.52746233	0.054979218	vapor
676	0.1								17.81462429	0.056133656	53.55711909	59.17048474	154.1008089	28.94605172	37.32067018	633.4241263	7.363437164	24.56897556	0.055097575	vapor
677	0.1								17.78818185	0.0562171	53.58610099	59.207811	154.1559845	28.95756351	37.33185049	633.865955	7.331289676	24.61048466	0.055216018	vapor
678	0.1								17.76181831	0.056300542	53.61509423	59.24514844	154.2110951	28.96908445	37.3430425	634.3073886	7.299344459	24.65198957	0.055334548	vapor
679	0.1								17.73553332	0.056383982	53.64409884	59.28249709	154.266141	28.98061449	37.35424613	634.748428	7.267599776	24.69349025	0.055453164	vapor
680	0.1								17.70932651	0.056467421	53.67311482	59.31985694	154.3211224	28.99215359	37.36546131	635.1890742	7.236053911	24.73498663	0.055571865	vapor
681	0.1								17.68319755	0.056550858	53.70214218	59.35722801	154.3760395	29.00370169	37.37668796	635.6293282	7.204705166	24.77647865	0.055690652	vapor
682	0.1								17.65714607	0.056634294	53.73118093	59.39461032	154.4308925	29.01525875	37.38792601	636.0691909	7.173551863	24.81796626	0.055809525	vapor
683	0.1								17.63117173	0.056717728	53.76023108	59.43200387	154.4856816	29.02682471	37.39917539	636.5086634	7.142592341	24.8594494	0.055928483	vapor
684	0.1								17.60527418	0.05680116	53.78929265	59.46940867	154.540407	29.03839954	37.41043603	636.9477465	7.111824957	24.90092802	0.056047526	vapor
685	0.1								17.57945308	0.056884591	53.81836564	59.50682474	154.5950689	29.04998319	37.42170786	637.3864413	7.081248087	24.94240207	0.056166653	vapor
686	0.1								17.55370809	0.05696802	53.84745006	59.54425209	154.6496675	29.0615756	37.43299081	637.8247488	7.050860123	24.98387148	0.056285866	vapor
687	0.1								17.52803887	0.057051448	53.87654592	59.58169073	154.7042031	29.07317674	37.4442848	638.2626697	7.020659477	25.0253362	0.056405162	vapor
688	0.1								17.50244508	0.057134874	53.90565324	59.61914067	154.7586757	29.08478656	37.45558979	638.7002052	6.990644574	25.06679618	0.056524543	vapor
689	0.1								17.47692639	0.057218299	53.93477201	59.65660191	154.8130857	29.09640501	37.46690569	639.1373562	6.960813861	25.10825137	0.056644008	vapor
690	0.1								17.45148246	0.057301722	53.96390226	59.69407448	154.8674331	29.10803206	37.47823243	639.5741236	6.931165798	25.14970171	0.056763556	vapor
691	0.1								17.42611296	0.057385144	53.99304399	59.73155838	154.9217183	29.11966764	37.48956997	640.0105083	6.901698862	25.19114714	0.056883189	vapor
692	0.1								17.40081756	0.057468564	54.02219721	59.76905362	154.9759413	29.13131174	37.50091822	640.4465113	6.872411549	25.23258762	0.057002904	vapor
693	0.1								17.37559594	0.057551983	54.05136193	59.80656022	155.0301025	29.14296429	37.51227713	640.8821334	6.843302367	25.2740231	0.057122703	vapor
694	0.1								17.35044776	0.0576354	54.08053816	59.84407818	155.0842019	29.15462526	37.52364663	641.3173758	6.814369843	25.31545351	0.057242584	vapor
695	0.1								17.32537271	0.057718816	54.10972591	59.88160752	155.1382399	29.1662946	37.53502666	641.7522391	6.785612518	25.35687881	0.057362549	vapor
696	0.1								17.30037046	0.05780223	54.13892519	59.91914824	155.1922165	29.17797228	37.54641715	642.1867245	6.75702895	25.39829895	0.057482596	vapor
697	0.1								17.27544069	0.057885643	54.16813601	59.95670036	155.2461319	29.18965825	37.55781805	642.6208327	6.72861771	25.43971387	0.057602725	vapor
698	0.1								17.25058309	0.057969055	54.19735838	59.99426388	155.2999865	29.20135247	37.5692293	643.0545647	6.700377386	25.48112352	0.057722937	vapor
699	0.1								17.22579734	0.058052465	54.2265923	60.03183882	155.3537802	29.21305491	37.58065082	643.4879215	6.67230658	25.52252786	0.05784323	vapor
700	0.1								17.20108312	0.058135874	54.25583779	60.06942518	155.4075134	29.22476551	37.59208257	643.9209038	6.644403908	25.56392684	0.057963606	vapor
701	0.1								17.17644013	0.058219281	54.28509486	60.10702299	155.4611862	29.23648425	37.60352449	644.3535126	6.616668002	25.60532039	0.058084063	vapor
702	0.1								17.15186805	0.058302687	54.3143635	60.14463224	155.5147989	29.24821107	37.61497651	644.7857489	6.589097508	25.64670848	0.058204601	vapor
703	0.1								17.12736658	0.058386092	54.34364375	60.18225294	155.5683515	29.25994595	37.62643858	645.2176134	6.561691086	25.68809105	0.058325221	vapor
704	0.1								17.1029354	0.058469495	54.37293559	60.21988512	155.6218443	29.27168884	37.63791064	645.6491072	6.534447408	25.72946806	0.058445921	vapor
705	0.1								17.07857421	0.058552897	54.40223905	60.25752877	155.6752774	29.28343971	37.64939263	646.080231	6.507365162	25.77083945	0.058566703	vapor
706	0.1								17.05428272	0.058636298	54.43155413	60.2951839	155.7286511	29.29519851	37.6608845	646.5109858	6.480443049	25.81220519	0.058687565	vapor
707	0.1								17.03006061	0.058719697	54.46088083	60.33285054	155.7819655	29.30696521	37.67238619	646.9413724	6.453679784	25.85356521	0.058808508	vapor
708	0.1								17.00590759	0.058803095	54.49021918	60.37052868	155.8352209	29.31873977	37.68389765	647.3713917	6.427074093	25.89491947	0.058929531	vapor
709	0.1								16.98182336	0.058886492	54.51956917	60.40821834	155.8884173	29.33052216	37.69541881	647.8010446	6.400624718	25.93626792	0.059050634	vapor
710	0.1								16.95780762	0.058969887	54.54893082	60.44591952	155.941555	29.34231233	37.70694963	648.230332	6.374330412	25.97761053	0.059171817	vapor
711	0.1								16.93386009	0.059053281	54.57830413	60.48363224	155.9946341	29.35411025	37.71849005	648.6592547	6.348189942	26.01894723	0.05929308	vapor
712	0.1								16.90998046	0.059136674	54.60768912	60.5213565	156.0476549	29.36591588	37.73004002	649.0878135	6.322202085	26.06027798	0.059414422	vapor
713	0.1								16.88616845	0.059220065	54.63708578	60.55909232	156.1006174	29.37772919	37.74159948	649.5160094	6.296365634	26.10160274	0.059535844	vapor
714	0.1								16.86242376	0.059303456	54.66649414	60.59683971	156.153522	29.38955014	37.75316839	649.9438432	6.270679392	26.14292146	0.059657345	vapor
715	0.1								16.83874612	0.059386845	54.6959142	60.63459866	156.2063687	29.40137869	37.76474668	650.3713158	6.245142174	26.1842341	0.059778925	vapor
716	0.1								16.81513522	0.059470232	54.72534596	60.6723692	156.2591577	29.41321482	37.77633431	650.798428	6.219752808	26.2255406	0.059900583	vapor
717	0.1								16.7915908	0.059553619	54.75478944	60.71015134	156.3118892	29.42505847	37.78793123	651.2251806	6.194510133	26.26684093	0.060022321	vapor
718	0.1								16.76811256	0.059637004	54.78424464	60.74794507	156.3645634	29.43690963	37.79953738	651.6515745	6.169413002	26.30813503	0.060144137	vapor
719	0.1								16.74470023	0.059720388	54.81371158	60.78575041	156.4171804	29.44876825	37.81115272	652.0776105	6.144460275	26.34942287	0.060266031	vapor
720	0.1								16.72135352	0.059803771	54.84319026	60.82356738	156.4697405	29.4606343	37.82277719	652.5032895	6.119650827	26.3907044	0.060388003	vapor
721	0.1								16.69807216	0.059887153	54.87268068	60.86139597	156.5222438	29.47250774	37.83441074	652.9286123	6.094983544	26.43197958	0.060510054	vapor
722	0.1								16.67485587	0.059970533	54.90218287	60.8992362	156.5746904	29.48438854	37.84605333	653.3535797	6.070457322	26.47324835	0.060632182	vapor
723	0.1								16.65170438	0.060053913	54.93169682	60.93708808	156.6270805	29.49627667	37.8577049	653.7781926	6.046071067	26.51451068	0.060754388	vapor
724	0.1								16.62861741	0.060137291	54.96122254	60.97495161	156.6794144	29.50817209	37.86936542	654.2024518	6.021823699	26.55576653	0.060876671	vapor
725	0.1								16.60559469	0.060220668	54.99076004	61.01282681	156.7316921	29.52007477	37.88103482	654.6263581	5.997714146	26.59701585	0.060999031	vapor
726	0.1								16.58263596	0.060304043	55.02030934	61.05071369	156.7839139	29.53198467	37.89271305	655.0499123	5.973741347	26.63825859	0.061121469	vapor
727	0.1								16.55974094	0.060387418	55.04987043	61.08861224	156.8360798	29.54390177	37.90440009	655.4731152	5.949904252	26.67949473	0.061243983	vapor
728	0.1								16.53690936	0.060470792	55.07944333	61.12652249	156.8881901	29.55582602	37.91609586	655.8959678	5.926201821	26.7207242	0.061366575	vapor
729	0.1								16.51414096	0.060554164	55.10902804	61.16444444	156.940245	29.5677574	37.92780034	656.3184707	5.902633026	26.76194698	0.061489242	vapor
730	0.1								16.49143549	0.060637535	55.13862457	61.20237809	156.9922445	29.57969587	37.93951346	656.7406247	5.879196846	26.80316302	0.061611987	vapor
731	0.1								16.46879266	0.060720905	55.16823294	61.24032347	157.0441889	29.5916414	37.95123519	657.1624308	5.855892271	26.84437228	0.061734807	vapor
732	0.1								16.44621223	0.060804274	55.19785313	61.27828057	157.0960783	29.60359396	37.96296548	657.5838896	5.832718303	26.88557471	0.061857704	vapor
733	0.1								16.42369393	0.060887642	55.22748518	61.3162494	157.1479129	29.61555351	37.97470428	658.005002	5.80967395	26.92677028	0.061980676	vapor
734	0.1								16.40123751	0.060971009	55.25712908	61.35422998	157.1996928	29.62752003	37.98645155	658.4257688	5.786758233	26.96795895	0.062103724	vapor
735	0.1								16.37884271	0.061054375	55.28678484	61.39222231	157.2514183	29.63949347	37.99820724	658.8461908	5.763970181	27.00914067	0.062226848	vapor
736	0.1								16.35650927	0.061137739	55.31645246	61.4302264	157.3030894	29.65147382	38.0099713	659.2662687	5.741308831	27.0503154	0.062350047	vapor
737	0.1								16.33423693	0.061221103	55.34613196	61.46824225	157.3547063	29.66346103	38.0217437	659.6860034	5.718773232	27.09148312	0.062473322	vapor
738	0.1								16.31202546	0.061304465	55.37582335	61.50626989	157.4062692	29.67545507	38.03352438	660.1053956	5.696362441	27.13264376	0.062596671	vapor
739	0.1								16.28987459	0.061387827	55.40552663	61.5443093	157.4577782	29.68745592	38.04531331	660.5244462	5.674075523	27.17379731	0.062720096	vapor
740	0.1								16.26778408	0.061471187	55.4352418	61.58236052	157.5092335	29.69946354	38.05711043	660.9431559	5.651911553	27.21494371	0.062843595	vapor
741	0.1								16.24575368	0.061554546	55.46496888	61.62042353	157.5606353	29.7114779	38.06891571	661.3615254	5.629869615	27.25608293	0.062967169	vapor
742	0.1								16.22378314	0.061637905	55.49470787	61.65849835	157.6119837	29.72349897	38.08072911	661.7795556	5.607948801	27.29721493	0.063090817	vapor
743	0.1								16.20187222	0.061721262	55.52445879	61.69658499	157.6632788	29.73552672	38.09255057	662.1972472	5.586148213	27.33833967	0.063214539	vapor
744	0.1								16.18002066	0.061804618	55.55422163	61.73468345	157.7145209	29.74756111	38.10438005	662.614601	5.56446696	27.37945711	0.063338336	vapor
745	0.1								16.15822824	0.061887973	55.58399641	61.77279375	157.76571	29.75960212	38.11621752	663.0316178	5.542904159	27.42056722	0.063462207	vapor
746	0.1								16.13649471	0.061971328	55.61378313	61.81091589	157.8168464	29.77164972	38.12806293	663.4482984	5.521458938	27.46166995	0.063586151	vapor
747	0.1								16.11481982	0.062054681	55.6435818	61.84904988	157.8679301	29.78370386	38.13991623	663.8646434	5.50013043	27.50276528	0.063710169	vapor
748	0.1								16.09320334	0.062138033	55.67339243	61.88719573	157.9189613	29.79576454	38.15177739	664.2806536	5.478917779	27.54385316	0.063834261	vapor
749	0.1								16.07164503	0.062221384	55.70321502	61.92535344	157.9699402	29.8078317	38.16364636	664.6963299	5.457820135	27.58493355	0.063958425	vapor
750	0.1								16.05014466	0.062304734	55.73304958	61.96352302	158.020867	29.81990533	38.17552311	665.111673	5.436836657	27.62600642	0.064082663	vapor
751	0.1								16.02870199	0.062388084	55.76289612	62.00170449	158.0717417	29.83198539	38.18740758	665.5266836	5.415966511	27.66707174	0.064206974	vapor
752	0.1								16.00731678	0.062471432	55.79275465	62.03989784	158.1225645	29.84407185	38.19929974	665.9413624	5.395208872	27.70812946	0.064331358	vapor
753	0.1								15.98598881	0.062554779	55.82262517	62.07810309	158.1733356	29.85616468	38.21119955	666.3557103	5.374562922	27.74917956	0.064455815	vapor
754	0.1								15.96471785	0.062638125	55.85250769	62.11632024	158.2240551	29.86826385	38.22310697	666.7697279	5.354027851	27.79022198	0.064580344	vapor
755	0.1								15.94350365	0.062721471	55.88240222	62.1545493	158.2747232	29.88036933	38.23502195	667.183416	5.333602854	27.83125671	0.064704945	vapor
756	0.1								15.922346	0.062804815	55.91230876	62.19279029	158.32534	29.89248109	38.24694446	667.5967754	5.313287138	27.8722837	0.064829619	vapor
757	0.1								15.90124467	0.062888159	55.94222732	62.2310432	158.3759056	29.90459911	38.25887445	668.0098068	5.293079914	27.91330292	0.064954365	vapor
758	0.1								15.88019943	0.062971501	55.9721579	62.26930804	158.4264203	29.91672334	38.27081188	668.4225108	5.272980402	27.95431433	0.065079182	vapor
759	0.1								15.85921006	0.063054843	56.00210053	62.30758482	158.4768841	29.92885376	38.28275672	668.8348884	5.252987826	27.99531791	0.065204072	vapor
760	0.1								15.83827633	0.063138184	56.03205519	62.34587355	158.5272972	29.94099035	38.29470892	669.2469401	5.233101422	28.0363136	0.065329033	vapor
761	0.1								15.81739802	0.063221523	56.0620219	62.38417424	158.5776597	29.95313307	38.30666845	669.6586668	5.213320428	28.07730139	0.065454065	vapor
762	0.1								15.79657491	0.063304862	56.09200066	62.42248689	158.6279718	29.96528188	38.31863526	670.070069	5.193644094	28.11828124	0.065579169	vapor
763	0.1								15.77580678	0.0633882	56.12199149	62.46081152	158.6782336	29.97743677	38.33060931	670.4811477	5.174071672	28.1592531	0.065704344	vapor
764	0.1								15.75509341	0.063471537	56.15199438	62.49914811	158.7284452	29.9895977	38.34259058	670.8919034	5.154602424	28.20021696	0.06582959	vapor
765	0.1								15.73443458	0.063554874	56.18200934	62.5374967	158.7786069	30.00176465	38.354579	671.302337	5.135235618	28.24117278	0.065954907	vapor
766	0.1								15.71383008	0.063638209	56.21203639	62.57585728	158.8287187	30.01393757	38.36657455	671.7124491	5.115970528	28.28212051	0.066080295	vapor
767	0.1								15.69327969	0.063721543	56.24207553	62.61422985	158.8787808	30.02611645	38.3785772	672.1222404	5.096806435	28.32306014	0.066205753	vapor
768	0.1								15.67278319	0.063804877	56.27212676	62.65261443	158.9287933	30.03830125	38.39058689	672.5317117	5.077742626	28.36399162	0.066331281	vapor
769	0.1								15.65234038	0.063888209	56.30219008	62.69101103	158.9787563	30.05049195	38.40260359	672.9408637	5.058778395	28.40491493	0.06645688	vapor
770	0.1								15.63195104	0.063971541	56.33226552	62.72941964	159.02867	30.06268851	38.41462726	673.349697	5.039913043	28.44583003	0.066582549	vapor
771	0.1								15.61161496	0.064054872	56.36235307	62.76784028	159.0785346	30.0748909	38.42665786	673.7582124	5.021145875	28.4867369	0.066708288	vapor
772	0.1								15.59133193	0.064138202	56.39245274	62.80627296	159.1283501	30.0870991	38.43869536	674.1664106	5.002476205	28.52763549	0.066834097	vapor
773	0.1								15.57110174	0.064221531	56.42256453	62.84471768	159.1781168	30.09931308	38.45073972	674.5742923	4.983903351	28.56852578	0.066959975	vapor
774	0.1								15.55092419	0.06430486	56.45268846	62.88317444	159.2278346	30.11153281	38.4627909	674.9818582	4.965426638	28.60940773	0.067085923	vapor
775	0.1								15.53079906	0.064388187	56.48282452	62.92164326	159.2775039	30.12375825	38.47484885	675.389109	4.947045396	28.65028133	0.067211941	vapor
776	0.1								15.51072616	0.064471514	56.51297273	62.96012414	159.3271246	30.13598938	38.48691355	675.7960454	4.928758964	28.69114652	0.067338027	vapor
777	0.1								15.49070527	0.06455484	56.54313309	62.99861709	159.376697	30.14822617	38.49898496	676.202668	4.910566682	28.73200329	0.067464183	vapor
778	0.1								15.47073621	0.064638165	56.57330561	63.03712211	159.4262211	30.16046859	38.51106303	676.6089777	4.8924679	28.7728516	0.067590408	vapor
779	0.1								15.45081875	0.064721489	56.60349029	63.07563922	159.4756972	30.17271661	38.52314773	677.014975	4.874461973	28.81369142	0.067716701	vapor
780	0.1								15.43095271	0.064804813	56.63368714	63.11416841	159.5251253	30.1849702	38.53523902	677.4206606	4.856548259	28.85452272	0.067843063	vapor
781	0.1								15.41113787	0.064888135	56.66389617	63.1527097	159.5745055	30.19722933	38.54733687	677.8260353	4.838726125	28.89534548	0.067969494	vapor
782	0.1								15.39137406	0.064971457	56.69411737	63.19126309	159.6238381	30.20949398	38.55944123	678.2310998	4.820994941	28.93615966	0.068095993	vapor
783	0.1								15.37166105	0.065054778	56.72435077	63.22982858	159.6731231	30.22176411	38.57155207	678.6358546	4.803354084	28.97696523	0.06822256	vapor
784	0.1								15.35199867	0.065138098	56.75459635	63.26840619	159.7223606	30.23403969	38.58366936	679.0403005	4.785802936	29.01776217	0.068349195	vapor
785	0.1								15.33238671	0.065221418	56.78485414	63.30699592	159.7715508	30.2463207	38.59579305	679.4444382	4.768340885	29.05855044	0.068475899	vapor
786	0.1								15.31282497	0.065304737	56.81512413	63.34559778	159.8206939	30.25860711	38.60792312	679.8482683	4.750967324	29.09933001	0.06860267	vapor
787	0.1								15.29331327	0.065388054	56.84540633	63.38421177	159.8697899	30.27089888	38.62005951	680.2517915	4.733681649	29.14010086	0.068729508	vapor
788	0.1								15.27385141	0.065471372	56.87570075	63.4228379	159.9188389	30.283196	38.6322022	680.6550086	4.716483266	29.18086296	0.068856415	vapor
789	0.1								15.2544392	0.065554688	56.90600739	63.46147618	159.9678412	30.29549842	38.64435115	681.05792	4.699371581	29.22161628	0.068983388	vapor
790	0.1								15.23507645	0.065638003	56.93632626	63.50012661	160.0167968	30.30780611	38.65650632	681.4605267	4.682346009	29.26236079	0.069110429	vapor
791	0.1								15.21576296	0.065721318	56.96665737	63.53878919	160.0657058	30.32011906	38.66866767	681.8628291	4.665405968	29.30309646	0.069237537	vapor
792	0.1								15.19649856	0.065804632	56.99700071	63.57746394	160.1145684	30.33243724	38.68083517	682.2648279	4.648550882	29.34382327	0.069364712	vapor
793	0.1								15.17728304	0.065887946	57.0273563	63.61615087	160.1633847	30.3447606	38.69300879	682.6665239	4.631780179	29.38454119	0.069491954	vapor
794	0.1								15.15811624	0.065971258	57.05772414	63.65484996	160.2121549	30.35708913	38.70518848	683.0679177	4.615093293	29.42525019	0.069619263	vapor
795	0.1								15.13899795	0.06605457	57.08810424	63.69356124	160.260879	30.36942279	38.71737421	683.4690099	4.598489661	29.46595024	0.069746638	vapor
796	0.1								15.11992799	0.066137881	57.1184966	63.73228471	160.3095571	30.38176155	38.72956595	683.8698012	4.581968728	29.50664131	0.069874079	vapor
797	0.1								15.10090618	0.066221191	57.14890123	63.77102038	160.3581895	30.39410539	38.74176365	684.2702923	4.56552994	29.54732339	0.070001587	vapor
798	0.1								15.08193234	0.066304501	57.17931813	63.80976824	160.4067761	30.40645428	38.75396728	684.6704838	4.54917275	29.58799643	0.070129161	vapor
799	0.1								15.06300629	0.06638781	57.20974731	63.84852831	160.4553172	30.41880818	38.76617681	685.0703763	4.532896616	29.62866043	0.070256801	vapor
800	0.1								15.04412784	0.066471118	57.24018878	63.8873006	160.5038129	30.43116707	38.77839219	685.4699706	4.516700999	29.66931534	0.070384506	vapor
801	0.1								15.02529681	0.066554426	57.27064253	63.9260851	160.5522633	30.44353092	38.7906134	685.8692672	4.500585365	29.70996115	0.070512278	vapor
802	0.1								15.00651302	0.066637732	57.30110858	63.96488183	160.6006684	30.4558997	38.8028404	686.2682668	4.484549186	29.75059782	0.070640115	vapor
803	0.1								14.9877763	0.066721039	57.33158693	64.00369078	160.6490285	30.46827339	38.81507315	686.66697	4.468591935	29.79122533	0.070768017	vapor
804	0.1								14.96908646	0.066804344	57.36207759	64.04251198	160.6973436	30.48065194	38.82731161	687.0653776	4.452713094	29.83184367	0.070895985	vapor
805	0.1								14.95044334	0.066887649	57.39258055	64.08134541	160.7456139	30.49303533	38.83955576	687.4634901	4.436912146	29.87245279	0.071024018	vapor
806	0.1								14.93184675	0.066970953	57.42309584	64.12019109	160.7938394	30.50542354	38.85180554	687.8613081	4.421188579	29.91305267	0.071152116	vapor
807	0.1								14.91329652	0.067054256	57.45362344	64.15904902	160.8420204	30.51781653	38.86406094	688.2588324	4.405541886	29.9536433	0.071280279	vapor
